feature_id,d_abs,auc,spearman,boot_sign_agree,boot_rank_stability,is_candidate
sentenceLvlRep_morph_sentNgramOverlap3Avg_N7,0.0030207131779562946,0.5004016251515461,0.004834184181030118,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3Avg_N8,0.012919349343666701,0.5001439226539984,0.0023007747610953185,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3_N2,0.05170589050244439,0.5222626751811797,0.05248469802174708,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3_N3,0.002136962056321909,0.5098416673709424,0.029069141865981585,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3_N4,0.006145412285651344,0.5031338603302034,0.012797800218850113,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3_N5,0.0009067770820069534,0.49972179526983196,0.0024742442591463806,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3_N6,0.01336637991311591,0.5004596977389215,0.004081348056382961,0.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3_N7,0.01814756506489881,0.500406202168505,0.0048830877483553485,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3_N8,0.02165037378705339,0.5001453944156354,0.002322816198424257,1.0,0.0,False
sentenceLvl_MA_sentLen,0.0557025012903755,0.5021625644963135,0.0014482460190080604,0.0,0.0,False
sentenceLvl_MM_sentLen,0.002904283001085899,0.5216552119816329,0.05698670328478841,1.0,0.0,False
sentenceLvl_M_sentLen,0.0430694571203187,0.5078828257758444,0.017679072792188947,1.0,0.0,False
sentenceLvl_V_paraLenAvg,0.33238198813399594,0.6053463897866412,0.23359750389611267,1.0,0.0,False
sentenceLvl_V_paraLenStd,,0.5,,0.0,0.0,False
sentenceLvl_V_sentLenAvg,0.024841745861042465,0.5541631343109812,0.11774430668795692,1.0,0.0,False
sentenceLvl_V_sentLenStd,0.04607508267447801,0.55465615972111,0.11541313175023368,1.0,0.0,False
sentenceLvl_char_paraLenAvg,0.3444171586315638,0.6099579082020239,0.24387628174344902,1.0,1.0,True
sentenceLvl_char_paraLenStd,,0.5,,0.0,0.0,False
sentenceLvl_char_sentLenAvg,0.04245090406884158,0.562647496704044,0.13581807048859,1.0,0.0,False
sentenceLvl_char_sentLenStd,0.044659134644327934,0.5409449391945864,0.08722823892348228,1.0,0.0,False
sentenceLvl_morph_paraLenAvg,0.329845360931238,0.6059840657654223,0.23570072204821457,1.0,0.0,False
sentenceLvl_morph_paraLenStd,,0.5,,0.0,0.0,False
sentenceLvl_morph_sentLenAvg,0.029503431477504203,0.5577714765651782,0.12558823824935794,1.0,0.0,False
sentenceLvl_morph_sentLenStd,0.034277342828561506,0.5369233433278067,0.07850694411963571,1.0,0.0,False
sentenceLvl_word_paraLenAvg,0.3553166281722864,0.6125265152268715,0.24860021559242493,1.0,1.0,True
sentenceLvl_word_paraLenStd,,0.5,,0.0,0.0,False
sentenceLvl_word_sentLenAvg,0.05239405312032472,0.566127972718903,0.14257409113958613,1.0,0.0,False
sentenceLvl_word_sentLenStd,0.057225138137049956,0.5459811167494496,0.09677683733662117,1.0,0.0,False
similarity_avgSentSimilarity,0.019993777959045982,0.49552352218367635,-0.004032946436992443,1.0,0.0,False
similarity_topicConsistency,0.0176989618557159,0.5033537547875933,0.011338322718882446,1.0,0.0,False
ttr_2-gram_CTTR,0.3483887524990492,0.6026811767947745,0.22697538453726088,1.0,0.0,False
ttr_2-gram_RTTR,0.34838875249904777,0.6026811531862782,0.2269753806253288,1.0,0.0,False
ttr_2-gram_TTR,0.07948201955051946,0.47532539511809035,-0.062167791732823406,1.0,0.0,False
ttr_3-gram_CTTR,0.35892076226109565,0.6058967956471222,0.23455382968543942,1.0,0.0,False
ttr_3-gram_RTTR,0.35892076226109515,0.6058967838428739,0.2345538109091351,1.0,0.0,False
ttr_3-gram_TTR,0.02570878411165748,0.4870815803237852,-0.03551058850131221,1.0,0.0,False
ttr_4-gram_CTTR,0.3630991813321736,0.6070276977082508,0.23753499436976772,1.0,0.0,False
ttr_4-gram_RTTR,0.3630991813321749,0.6070277095124991,0.2375350160064523,1.0,0.0,False
ttr_4-gram_TTR,0.0010780506584615519,0.4912445504245584,-0.024470558432344826,1.0,0.0,False
ttr_5-gram_CTTR,0.3641596158403961,0.6072532677096879,0.23831769137587241,1.0,0.0,False
ttr_5-gram_RTTR,0.36415961584039547,0.607253278202353,0.23831771667405752,1.0,0.0,False
ttr_5-gram_TTR,0.019882461633962456,0.4946708724835651,-0.014338222397070206,1.0,0.0,False
ttr_6-gram_CTTR,0.36483108457383584,0.6073768358911092,0.23860547556480793,1.0,0.0,False
ttr_6-gram_RTTR,0.36483108457383523,0.6073768358911092,0.23860547556480793,1.0,0.0,False
ttr_6-gram_TTR,0.055091593862429185,0.5346451326121766,0.07612626191738445,1.0,0.0,False
ttr_7-gram_CTTR,0.3653238826025635,0.6074636495784802,0.2387894971942365,1.0,0.0,False
ttr_7-gram_RTTR,0.3653238826025632,0.6074636495784802,0.2387894971942481,1.0,0.0,False
ttr_7-gram_TTR,0.10617624053221462,0.5735072161520056,0.16228840294243085,1.0,0.0,False
ttr_8-gram_CTTR,0.3654663751387361,0.6074716541703223,0.2387897157317224,1.0,0.0,False
ttr_8-gram_RTTR,0.36546637513873725,0.6074716541703223,0.2387897157317224,1.0,0.0,False
ttr_8-gram_TTR,0.16030104478514567,0.593127091135679,0.2058025601806415,1.0,0.0,False
ttr_C_CTTR,0.2978255815184918,0.5886765354483356,0.19425132346997653,1.0,0.0,False
ttr_C_HDD,0.21723557857008205,0.5609862022294143,0.13093671576130117,1.0,0.0,False
ttr_C_MATTR,0.1951416543280697,0.5543146903648124,0.1139802303151677,1.0,0.0,False
ttr_C_MSTTR,0.1899011862371173,0.5529422392849744,0.10993870692129774,1.0,0.0,False
ttr_C_MTLD,0.16390995270092712,0.5585508756590652,0.12163919494884949,1.0,0.0,False
ttr_C_RTTR,0.29782558151849214,0.5886766757877305,0.19425167843693414,1.0,0.0,False
ttr_C_TTR,0.08791199654978567,0.4772826470144087,-0.059329788704131164,1.0,0.0,False
ttr_C_VOCDD,0.18243927696913978,0.5610978743518471,0.1313183221803652,1.0,0.0,False
ttr_E_CTTR,0.04872667219063067,0.5103281820223882,0.018556104590869746,1.0,0.0,False
ttr_E_HDD,0.27809134856662865,0.5557216164072208,0.12454225844787191,1.0,0.0,False
ttr_E_MATTR,0.10477742747401907,0.474073809046843,-0.06458626591495725,1.0,0.0,False
ttr_E_MSTTR,0.10808787287295832,0.47294344342321437,-0.06608219044855787,1.0,0.0,False
ttr_E_MTLD,0.03288674152379311,0.5180135765012653,0.03662319764948549,1.0,0.0,False
ttr_E_RTTR,0.04872667219062868,0.5103264087619965,0.018552481418190797,1.0,0.0,False
ttr_E_TTR,0.2901223788800675,0.418480883864749,-0.18335130472468222,1.0,0.0,False
ttr_E_VOCDD,0.26403796414745007,0.5700905355405872,0.15574089355520554,1.0,0.0,False
ttr_F_CTTR,0.038265054719463065,0.5078983077031103,0.00927626077596657,1.0,0.0,False
ttr_F_HDD,0.16418594742737658,0.5395289986413259,0.08333487740222408,1.0,0.0,False
ttr_F_MATTR,0.1445800993188304,0.5382223929693604,0.07391614392020864,1.0,0.0,False
ttr_F_MSTTR,0.13765782630709655,0.5362950464799879,0.07099738642338352,1.0,0.0,False
ttr_F_MTLD,0.14024886822005503,0.543260210003136,0.08740842305775828,1.0,0.0,False
ttr_F_RTTR,0.0382650547194645,0.5078979784957447,0.009275489229080504,1.0,0.0,False
ttr_F_TTR,0.3279790530367096,0.40669974054367447,-0.2108775290148744,1.0,0.0,False
ttr_F_VOCDD,0.16872743482475389,0.5436399657825799,0.0939172560322048,1.0,0.0,False
ttr_IC_CTTR,0.06313268023461971,0.4935181797803155,-0.04110414253892144,1.0,0.0,False
ttr_IC_HDD,,0.5,,0.0,0.0,False
ttr_IC_MATTR,0.06384834010786247,0.4935375820295567,-0.04087409503562214,1.0,0.0,False
ttr_IC_MSTTR,0.06384834010786247,0.4935375820295567,-0.04087409503562214,1.0,0.0,False
ttr_IC_MTLD,0.01101491152175624,0.4995189768870932,-0.012112319746433127,1.0,0.0,False
ttr_IC_RTTR,0.06313268023461972,0.4935181797803155,-0.04110414253892144,1.0,0.0,False
ttr_IC_TTR,0.06384834010786247,0.4935375820295567,-0.04087409503562214,1.0,0.0,False
ttr_IC_VOCDD,,0.5,,0.0,0.0,False
ttr_J_CTTR,0.0774456007744178,0.4781067592887786,-0.054272986301808206,1.0,0.0,False
ttr_J_HDD,0.33224023670927444,0.5825744395300999,0.18431044994528933,1.0,0.0,False
ttr_J_MATTR,0.22304219389223998,0.4444416206059656,-0.13099708534793394,1.0,0.0,False
ttr_J_MSTTR,0.22116805633818457,0.444737908546603,-0.12989982146091053,1.0,0.0,False
ttr_J_MTLD,0.1034087368367729,0.5357858479382837,0.07556810334093984,1.0,0.0,False
ttr_J_RTTR,0.07744560077441996,0.47811056812618796,-0.05426321946657172,1.0,0.0,False
ttr_J_TTR,0.3215935344604027,0.40752095815407663,-0.2088796168624044,1.0,0.0,False
ttr_J_VOCDD,0.34656659914147186,0.591883543757435,0.20994480756577158,1.0,0.0,False
ttr_MAJ_CTTR,0.04803941780831391,0.5149665682181876,0.03427120075021114,1.0,0.0,False
ttr_MAJ_HDD,,0.5,,0.0,0.0,False
ttr_MAJ_MATTR,0.038063239213108446,0.509513606268956,0.02235599554861672,1.0,0.0,False
ttr_MAJ_MSTTR,0.038063239213108446,0.509513606268956,0.02235599554861672,1.0,0.0,False
ttr_MAJ_MTLD,0.007769366156876945,0.49985189472138364,0.0029107802524061823,0.0,0.0,False
ttr_MAJ_RTTR,0.04803941780831341,0.5150231945082399,0.03436330613273564,1.0,0.0,False
ttr_MAJ_TTR,0.038063239213108446,0.509513606268956,0.02235599554861672,1.0,0.0,False
ttr_MAJ_VOCDD,,0.5,,0.0,0.0,False
ttr_MA_CTTR,0.21584702399620273,0.5622602137490175,0.13817565066382353,1.0,0.0,False
ttr_MA_HDD,0.020062441354436036,0.5003709078396492,0.012087209648724161,1.0,0.0,False
ttr_MA_MATTR,0.04715784629251448,0.5094480126850445,0.01960225750577957,1.0,0.0,False
ttr_MA_MSTTR,0.047108919451378815,0.5094291731049659,0.01957289909878835,1.0,0.0,False
ttr_MA_MTLD,0.14662971826032073,0.5475173780043018,0.10614336752272738,1.0,0.0,False
ttr_MA_RTTR,0.21584702399620156,0.5622673972898202,0.13818497877879002,1.0,0.0,False
ttr_MA_TTR,0.04713221167563399,0.5094480008807962,0.01956285302899672,1.0,0.0,False
ttr_MA_VOCDD,0.011979099554200049,0.5001561544642849,0.010920003966050253,1.0,0.0,False
ttr_MM_CTTR,,0.5,,0.0,0.0,False
ttr_MM_HDD,,0.5,,0.0,0.0,False
ttr_MM_MATTR,,0.5,,0.0,0.0,False
ttr_MM_MSTTR,,0.5,,0.0,0.0,False
ttr_MM_MTLD,,0.5,,0.0,0.0,False
ttr_MM_RTTR,,0.5,,0.0,0.0,False
ttr_MM_TTR,,0.5,,0.0,0.0,False
ttr_MM_VOCDD,,0.5,,0.0,0.0,False
ttr_M_CTTR,0.21584702399620273,0.5622602137490175,0.13817565066382353,1.0,0.0,False
ttr_M_HDD,0.020062441354436036,0.5003709078396492,0.012087209648724161,1.0,0.0,False
ttr_M_MATTR,0.04715784629251448,0.5094480126850445,0.01960225750577957,1.0,0.0,False
ttr_M_MSTTR,0.047108919451378815,0.5094291731049659,0.01957289909878835,1.0,0.0,False
ttr_M_MTLD,0.14662971826032073,0.5475173780043018,0.10614336752272738,1.0,0.0,False
ttr_M_RTTR,0.21584702399620156,0.5622673972898202,0.13818497877879002,1.0,0.0,False
ttr_M_TTR,0.04713221167563399,0.5094480008807962,0.01956285302899672,1.0,0.0,False
ttr_M_VOCDD,0.011979099554200049,0.5001561544642849,0.010920003966050253,1.0,0.0,False
ttr_NNB_CTTR,0.017656599705620942,0.5026567113100184,0.013232613965782443,1.0,0.0,False
ttr_NNB_HDD,0.0030148171307746723,0.49999700696729743,0.007002618736256368,1.0,0.0,False
ttr_NNB_MATTR,0.19970192622267174,0.4448886487957274,-0.11534118713233435,1.0,0.0,False
ttr_NNB_MSTTR,0.19970171304862666,0.444888311718863,-0.1153367022641262,1.0,0.0,False
ttr_NNB_MTLD,0.18267242392736183,0.5580647898352769,0.12813378519072927,1.0,0.0,False
ttr_NNB_RTTR,0.017656599705621293,0.5025746678504911,0.013028597552031916,1.0,0.0,False
ttr_NNB_TTR,0.1996835313398377,0.44489587955352283,-0.11534129900279853,1.0,0.0,False
ttr_NNB_VOCDD,0.0029398615847342617,0.5000641521540519,0.007516117998394106,1.0,0.0,False
ttr_NNG_CTTR,0.26487633231799484,0.5785093305814011,0.1709544184140694,1.0,0.0,False
ttr_NNG_HDD,0.31264913487183144,0.5826359317935641,0.1877299801507624,1.0,0.0,False
ttr_NNG_MATTR,0.06921296984354473,0.5208411241371252,0.034512594515467274,1.0,0.0,False
ttr_NNG_MSTTR,0.05705151823728112,0.5170610602384739,0.027492975814560103,1.0,0.0,False
ttr_NNG_MTLD,0.11201787025275581,0.547803691355236,0.09780397020179406,1.0,0.0,False
ttr_NNG_RTTR,0.2648763323179956,0.5785088610346406,0.17095250251266716,1.0,0.0,False
ttr_NNG_TTR,0.02977180561497258,0.4931964707354536,-0.02648444813985334,1.0,0.0,False
ttr_NNG_VOCDD,0.22021652991374732,0.5796099967166352,0.18735810316479726,1.0,0.0,False
ttr_NNP_CTTR,0.031832234209459624,0.5088592338369309,0.024712363744000813,1.0,0.0,False
ttr_NNP_HDD,0.015890881235498602,0.5003159446370058,0.009462292632398353,1.0,0.0,False
ttr_NNP_MATTR,0.03819936303769356,0.509069554061316,0.02286326227626706,1.0,0.0,False
ttr_NNP_MSTTR,0.03820361217747247,0.5090707095660536,0.02286578907812007,1.0,0.0,False
ttr_NNP_MTLD,0.002488438931894586,0.4986466599979484,0.002522160853698271,0.0,0.0,False
ttr_NNP_RTTR,0.03183223420945963,0.5087962975204406,0.024608231762606864,1.0,0.0,False
ttr_NNP_TTR,0.03818413467783528,0.5090682385434369,0.0228619773579622,1.0,0.0,False
ttr_NNP_VOCDD,0.024864437508603194,0.5002635429562152,0.013373922909663388,1.0,0.0,False
ttr_NN_CTTR,0.24154080414575993,0.5728819713581302,0.15979233573814866,1.0,0.0,False
ttr_NN_HDD,0.29472573204924557,0.5744359022609091,0.16754734837910565,1.0,0.0,False
ttr_NN_MATTR,0.07753837348111202,0.522665005079709,0.04287255235410414,1.0,0.0,False
ttr_NN_MSTTR,0.06859674031054264,0.5205567978346328,0.03953525628707883,1.0,0.0,False
ttr_NN_MTLD,0.10170921159198087,0.5444063211822396,0.09261636670674203,1.0,0.0,False
ttr_NN_RTTR,0.24154080414575985,0.5728831229281185,0.15979416196469914,1.0,0.0,False
ttr_NN_TTR,0.07202949407621423,0.4821920390744328,-0.04787539440298503,1.0,0.0,False
ttr_NN_VOCDD,0.2238909810282761,0.5814909039821257,0.18641160185154082,1.0,0.0,False
ttr_NP_CTTR,0.08398980932774681,0.5214940787477869,0.042553764982440734,1.0,0.0,False
ttr_NP_HDD,0.003634076508653971,0.5000101962472522,0.0010469874913863711,0.0,0.0,False
ttr_NP_MATTR,0.03109615030534077,0.49039518361702145,-0.0278548325057569,1.0,0.0,False
ttr_NP_MSTTR,0.03108348112059327,0.49039828944587316,-0.027850101621710345,1.0,0.0,False
ttr_NP_MTLD,0.11908553558790828,0.5362981182076781,0.08279505996384086,1.0,0.0,False
ttr_NP_RTTR,0.0839898093277462,0.5213158018108495,0.04214011081993463,1.0,0.0,False
ttr_NP_TTR,0.031119634023046874,0.4903924266692823,-0.027858997983987336,1.0,0.0,False
ttr_NP_VOCDD,0.012653317806363284,0.5000379598389467,0.005720661550073823,1.0,0.0,False
ttr_NR_CTTR,0.05900725702441417,0.5150949630255273,0.04477082161930332,1.0,0.0,False
ttr_NR_HDD,,0.5,,0.0,0.0,False
ttr_NR_MATTR,0.06173479415997806,0.5149266410045459,0.043979500272854265,1.0,0.0,False
ttr_NR_MSTTR,0.06173479415997806,0.5149266410045459,0.043979500272854265,1.0,0.0,False
ttr_NR_MTLD,0.031628996244616944,0.5057238681331383,0.0298837909498735,1.0,0.0,False
ttr_NR_RTTR,0.05900725702441386,0.5150980452458825,0.04476541569610114,1.0,0.0,False
ttr_NR_TTR,0.06173479415997806,0.5149266410045459,0.043979500272854265,1.0,0.0,False
ttr_NR_VOCDD,,0.5,,0.0,0.0,False
ttr_N_CTTR,0.2414207389221307,0.5724983818211976,0.15858126229003547,1.0,0.0,False
ttr_N_HDD,0.2823080684196801,0.5699818656319389,0.1564019997117671,1.0,0.0,False
ttr_N_MATTR,0.09147558740584279,0.5261858647391389,0.05027578236222305,1.0,0.0,False
ttr_N_MSTTR,0.08299946257875003,0.5241153222268053,0.04687961214681492,1.0,0.0,False
ttr_N_MTLD,0.10113723489412531,0.5429726427787296,0.08814388064853092,1.0,0.0,False
ttr_N_RTTR,0.24142073892213053,0.5724989130123652,0.1585823422324073,1.0,0.0,False
ttr_N_TTR,0.08115079181773432,0.47904939014951964,-0.05494682947808375,1.0,0.0,False
ttr_N_VOCDD,0.22039300738450165,0.5787640137935735,0.1777000911525411,1.0,0.0,False
ttr_VA_CTTR,0.23110524249232153,0.5643472048253835,0.1394793645097226,1.0,0.0,False
ttr_VA_HDD,0.015580388053016309,0.5001838695274037,0.00789835800395823,1.0,0.0,False
ttr_VA_MATTR,0.048649501958572726,0.4866650582460428,-0.029224520795520605,1.0,0.0,False
ttr_VA_MSTTR,0.04866610072310438,0.4866613307267875,-0.02922876052612329,1.0,0.0,False
ttr_VA_MTLD,0.14725590875905092,0.5496306663224233,0.10852370359995188,1.0,0.0,False
ttr_VA_RTTR,0.23110524249232062,0.5643564370590353,0.13950888677059803,1.0,0.0,False
ttr_VA_TTR,0.048742724764503545,0.48662948679997553,-0.02932965664312136,1.0,0.0,False
ttr_VA_VOCDD,0.026550569936749466,0.5003125358324512,0.01483824378591582,1.0,0.0,False
ttr_VV_CTTR,0.3074712520206003,0.5886544103525166,0.19598332673252009,1.0,0.0,False
ttr_VV_HDD,0.2285669933013648,0.5523219522753301,0.14681702238146987,1.0,0.0,False
ttr_VV_MATTR,0.0050904215057802765,0.504419888250599,0.003915890907390504,1.0,0.0,False
ttr_VV_MSTTR,0.005596636001830692,0.5044737090643363,0.003961986566391834,1.0,0.0,False
ttr_VV_MTLD,0.17365515977407373,0.5624501860727248,0.13463884005253102,1.0,0.0,False
ttr_VV_RTTR,0.3074712520206007,0.5886520796692948,0.19597689418812358,1.0,0.0,False
ttr_VV_TTR,0.0036976446226039774,0.501888662656538,-0.0022596860371920627,1.0,0.0,False
ttr_VV_VOCDD,0.13816151571134583,0.5222814850566823,0.08984830223980886,1.0,0.0,False
ttr_V_CTTR,0.3087774608694026,0.5885947372548536,0.19434843723822526,1.0,0.0,False
ttr_V_HDD,0.3386424407049204,0.5884046062295877,0.1949318005433835,1.0,0.0,False
ttr_V_MATTR,0.08249295796172955,0.523915819940076,0.04835820817732807,1.0,0.0,False
ttr_V_MSTTR,0.07092388397605225,0.5203572588235759,0.04115508921573442,1.0,0.0,False
ttr_V_MTLD,0.15050788640614154,0.5544811276408359,0.1179447582131558,1.0,0.0,False
ttr_V_RTTR,0.30877746086940255,0.5885958665279284,0.1943502197983832,1.0,0.0,False
ttr_V_TTR,0.06653600271324948,0.48220418958054856,-0.04435224879722542,1.0,0.0,False
ttr_V_VOCDD,0.3156105349636671,0.5939486838588564,0.2094200822240622,1.0,0.0,False
ttr_X_CTTR,0.11643922397786258,0.5306946114352085,0.06199054959145967,1.0,0.0,False
ttr_X_HDD,0.014634910967809384,0.5001941221727303,0.01297993561381675,1.0,0.0,False
ttr_X_MATTR,0.11356288957421999,0.4718626648229795,-0.06445748936177245,1.0,0.0,False
ttr_X_MSTTR,0.11356176604654009,0.47186300058826075,-0.0644581365541878,1.0,0.0,False
ttr_X_MTLD,0.25493264966486934,0.580570631679001,0.17467144933018303,1.0,0.0,False
ttr_X_RTTR,0.11643922397786298,0.5300622093321931,0.06077129105660805,1.0,0.0,False
ttr_X_TTR,0.11356122676893095,0.471865838854154,-0.0644598376589956,1.0,0.0,False
ttr_X_VOCDD,0.008464539396899,0.49998240380072867,0.005080626648525619,1.0,0.0,False
ttr_lemma_CTTR,0.2854035163880404,0.5831292549330636,0.18033206948543798,1.0,0.0,False
ttr_lemma_Cnt,0.3358576196973535,0.6073457080886864,0.23876357165842632,1.0,0.0,False
ttr_lemma_HDD,0.2080825850709913,0.5555951010985065,0.11800270239128643,1.0,0.0,False
ttr_lemma_MATTR,0.22346157385147278,0.5598830244124864,0.12275011868714901,1.0,0.0,False
ttr_lemma_MSTTR,0.21739083192250003,0.5588913626395986,0.12019066502672647,1.0,0.0,False
ttr_lemma_MTLD,0.20226562614134364,0.5604974617613709,0.1238621415598985,1.0,0.0,False
ttr_lemma_RTTR,0.28540351638804007,0.5831293323164681,0.18033216873603064,1.0,0.0,False
ttr_lemma_TTR,0.22867415120172502,0.43609885016969585,-0.1495951088493751,1.0,0.0,False
ttr_lemma_VOCDD,0.18844781985483267,0.5556686861584288,0.11823158907222854,1.0,0.0,False
